climate change,global warming,green house,temperature,extreme weather,global environmental change,climate variability,greenhouse,low carbon,ghge,renewable energy,carbon emission,co2 emission,climate pollutant,politicalGroup,date
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2015-11-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2015-11-11
0,0,0,0,0,0,0,4,0,0,0,0,0,0,Verts/ALE,2015-11-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2015-11-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2015-11-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2015-11-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2015-11-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2015-11-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2015-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2015-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2015-11-23
0,0,0,0,0,0,0,2,0,0,0,0,0,0,PPE,2015-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2015-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2015-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2015-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2015-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of,2015-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2015-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2015-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2015-11-23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2015-11-23
0,0,0,0,0,0,0,2,0,0,0,0,0,0,na,2015-11-24
0,0,0,0,0,0,0,10,0,0,0,0,0,0,PPE,2015-11-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2015-11-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2015-11-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2015-11-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2015-11-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2015-11-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2015-11-24
0,0,0,0,0,0,0,4,0,0,0,0,0,0,GUE/NGL,2015-11-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2015-11-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2015-11-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2015-11-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2015-11-24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2015-11-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2015-11-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2015-11-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2015-11-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2015-11-26
0,0,0,0,0,0,0,2,0,0,0,0,0,0,PPE,2015-11-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2015-11-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2015-11-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2015-11-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2015-11-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2015-11-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2015-11-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2015-11-26
0,0,0,0,0,0,0,6,0,0,0,0,0,0,S&D,2015-12-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2015-12-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2015-12-02
0,0,0,0,0,0,0,22,0,0,0,0,0,0,PPE,2015-12-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2015-12-02
0,0,0,0,0,0,0,10,0,0,0,0,0,0,GUE/NGL,2015-12-02
0,0,0,0,0,0,0,2,0,0,0,0,0,0,ALDE,2015-12-02
0,0,0,0,0,0,0,4,0,0,0,0,0,0,Verts/ALE,2015-12-02
0,0,0,0,0,0,0,10,0,0,0,0,0,0,EFDD,2015-12-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2015-12-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2015-12-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2015-12-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2015-12-02
0,0,0,0,0,0,0,4,0,0,0,0,0,0,S&D,2015-12-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2015-12-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2015-12-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2015-12-14
0,0,0,0,0,0,0,2,0,0,0,0,0,0,na,2015-12-14
0,0,0,2,0,0,0,8,0,0,0,0,0,0,PPE,2015-12-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2015-12-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2015-12-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2015-12-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2015-12-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2015-12-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2015-12-14
0,0,0,14,0,0,0,20,0,0,0,0,0,0,S&D,2015-12-15
0,0,0,6,0,0,0,4,0,0,0,0,0,0,na,2015-12-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2015-12-15
0,0,0,0,0,0,0,4,0,0,0,0,0,0,ECR,2015-12-15
0,0,0,12,0,0,0,20,0,0,0,0,0,0,PPE,2015-12-15
0,0,0,0,0,0,0,2,0,0,0,0,0,0,EFDD,2015-12-15
0,0,0,2,0,0,0,10,0,0,0,0,0,0,ALDE,2015-12-15
0,0,0,8,0,0,0,2,0,0,0,0,0,0,Verts/ALE,2015-12-15
0,0,0,0,0,0,0,6,0,0,0,0,0,0,GUE/NGL,2015-12-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2015-12-15
0,0,0,2,0,0,0,0,0,0,0,0,0,0,NI,2015-12-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2015-12-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2015-12-15
0,0,0,2,0,0,0,2,0,0,0,0,0,0,S&D,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2015-12-16
0,0,0,0,0,0,0,2,0,0,0,0,0,0,PPE,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2015-12-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2019-02-14
0,0,0,2,0,0,0,0,0,0,0,0,0,0,na,2019-02-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2019-02-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2019-02-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2019-02-14
0,0,0,0,0,0,0,2,0,0,0,0,0,0,ECR,2019-02-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2019-02-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2019-02-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2019-02-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2019-02-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2019-02-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2019-02-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2019-02-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND/DEM,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2019-02-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2019-02-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2019-02-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2019-02-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2019-02-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2019-02-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2019-02-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2019-02-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2019-02-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2019-02-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2019-02-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2019-02-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2019-02-11
0,0,0,2,0,0,0,2,0,0,0,0,0,0,na,2019-01-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2019-01-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2019-01-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2019-01-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2019-01-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2019-01-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2019-01-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2019-01-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2019-01-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2019-01-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2019-01-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2019-01-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2019-01-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2019-01-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2019-01-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2019-01-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2019-01-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2019-01-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2019-01-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2019-01-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2019-01-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2019-01-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2019-01-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of,2019-01-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2019-01-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2019-01-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2019-01-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2019-01-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2019-01-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2019-01-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2019-01-14
0,0,0,0,0,0,0,2,0,0,0,0,0,0,ECR,2019-01-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2019-01-14
0,0,0,0,0,0,0,2,0,0,0,0,0,0,na,2019-01-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2019-01-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2019-01-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2018-12-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2018-12-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2018-12-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-12-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2018-12-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-12-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-12-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2018-12-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2018-12-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2018-12-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2018-12-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2018-12-12
0,0,0,2,0,0,0,12,0,0,0,0,0,0,na,2018-12-12
0,0,0,0,0,0,0,4,0,0,0,0,0,0,PPE,2018-12-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2018-12-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-12-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2018-12-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-12-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-12-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2018-12-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2018-12-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2018-12-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2018-12-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2018-12-11
0,0,0,0,0,0,0,4,0,0,0,0,0,0,ALDE,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2018-12-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2018-12-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2018-12-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-12-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2018-12-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2018-12-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2018-12-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2018-12-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-12-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-12-10
0,0,0,0,0,0,0,2,0,0,0,0,0,0,na,2018-12-10
0,0,0,0,0,0,0,2,0,0,0,0,0,0,EFDD,2018-12-10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2018-11-29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2018-11-29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2018-11-29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-11-29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-11-29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2018-11-29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2018-11-29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2018-11-29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-11-29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2018-11-29
0,0,0,0,0,0,0,2,0,0,0,0,0,0,PPE-DE,2018-11-28
0,0,0,0,0,0,0,2,0,0,0,0,0,0,Verts/ALE,2018-11-28
0,0,0,0,0,0,0,8,0,0,0,0,0,0,EFDD,2018-11-28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-11-28
0,0,0,4,0,0,0,30,0,0,0,0,0,0,PPE,2018-11-28
0,0,0,2,0,0,0,0,0,0,0,0,0,0,NI,2018-11-28
0,0,0,0,0,0,0,8,0,0,0,0,0,0,S&D,2018-11-28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-11-28
0,0,0,2,0,0,0,0,0,0,0,0,0,0,na,2018-11-28
0,0,0,0,0,0,0,6,0,0,0,0,0,0,GUE/NGL,2018-11-28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2018-11-28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND/DEM,2018-11-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2018-11-14
0,0,0,0,0,0,0,4,0,0,0,0,0,0,PPE,2018-11-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-11-14
0,0,0,0,0,0,0,2,0,0,0,0,0,0,na,2018-11-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2018-11-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-11-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2018-11-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-11-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2018-11-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2018-11-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2018-11-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2018-11-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2018-11-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2018-11-13
0,0,0,0,0,0,0,2,0,0,0,0,0,0,na,2018-11-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2018-11-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2018-11-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-11-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2018-11-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2018-11-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2018-11-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2018-11-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2018-11-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2018-11-13
0,0,0,0,0,0,0,2,0,0,0,0,0,0,PPE-DE,2018-11-12
0,0,0,2,0,0,0,8,0,0,0,0,0,0,PPE,2018-11-12
0,0,0,0,0,0,0,6,0,0,0,0,0,0,Verts/ALE,2018-11-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2018-11-12
0,0,0,2,0,0,0,0,0,0,0,0,0,0,S&D,2018-11-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2018-11-12
